Postcode-4;Totaal;Man;Vrouw;tot 15 jaar;15 tot 25 jaar;25 tot 45 jaar;45 tot 65 jaar;65 jaar en ouder;"Nederlandse achtergond";"Westerse migratie achtergrond";"Niet-westerse migratie achtergrond"
9001;5760;2900;2860;825;640;1100;1805;1390;90;0;0
9003;900;460;435;135;125;185;295;160;90;0;0
9004;30;20;10;-99997;-99997;5;10;10;100;-99997;-99997
9005;1795;890;905;305;220;395;520;355;90;0;0
9006;40;20;20;10;10;5;10;-99997;100;-99997;-99997
9007;80;45;40;5;15;10;30;20;100;-99997;-99997
9008;1095;540;555;190;125;245;325;210;90;0;0
9009;90;50;40;20;15;20;25;15;100;-99997;-99997
9011;1340;700;640;255;145;315;405;230;90;0;0
9012;655;320;335;135;60;155;190;110;100;0;0
9013;165;85;80;20;20;30;65;30;100;-99997;-99997
9014;350;180;170;65;40;65;115;65;90;0;0
9021;320;175;150;60;35;80;90;65;100;0;-99997
9022;1155;580;575;215;125;200;380;240;90;10;0
9023;315;150;165;65;30;55;110;60;90;0;-99997
9024;555;280;275;75;55;110;150;165;90;0;0
9025;135;75;60;30;15;20;50;20;90;10;-99997
9026;150;75;80;20;25;10;65;30;100;0;-99997
9027;295;155;140;45;40;60;95;45;100;0;0
9031;395;225;175;55;55;70;135;80;100;0;0
9032;80;35;45;5;10;10;25;25;90;-99997;-99997
9033;1055;535;515;155;165;185;340;210;90;0;0
9034;1045;530;515;145;115;205;300;280;90;0;0
9035;3240;1660;1575;530;385;600;1015;710;100;0;0
9036;2630;1295;1335;420;285;510;770;645;90;0;0
9037;90;40;50;20;10;15;30;15;100;-99997;-99997
9038;375;190;185;60;40;75;115;85;100;0;-99997
9041;2550;1335;1220;475;295;615;725;440;90;10;0
9043;190;105;85;20;20;40;70;40;100;-99997;-99997
9044;795;415;380;145;85;175;240;150;100;0;0
9045;925;485;440;150;120;195;275;185;90;0;0
9047;1730;905;825;285;200;350;545;350;90;0;0
9051;7660;3780;3880;1235;835;1550;2180;1860;90;0;0
9053;165;90;75;20;20;15;75;35;100;0;-99997
9054;400;210;190;70;45;85;115;90;90;10;0
9055;955;490;470;135;105;200;290;225;90;10;0
9056;430;220;210;55;65;85;135;90;90;0;0
9057;320;170;145;45;30;70;105;70;90;10;0
9061;2315;1165;1150;370;270;460;650;570;90;0;0
9062;1870;920;945;260;215;360;480;555;100;0;0
9063;730;370;365;125;90;165;205;145;100;0;0
9064;635;315;315;80;75;125;205;145;90;0;0
9067;190;85;105;30;10;35;70;45;100;0;-99997
9071;245;130;115;30;30;45;95;45;90;10;-99997
9072;330;175;150;65;40;75;100;45;90;10;-99997
9073;1400;700;700;260;155;315;360;305;90;0;0
9074;2665;1400;1265;495;315;590;790;480;90;0;0
9075;260;140;120;40;30;40;95;60;90;10;0
9076;4890;2415;2480;805;560;970;1330;1230;90;0;10
9077;710;370;340;125;100;160;230;100;90;10;0
9078;955;500;455;135;110;175;345;185;90;10;0
9079;1725;890;835;250;205;350;585;340;90;10;0
9081;410;200;205;55;40;75;150;85;90;10;0
9082;25;15;10;5;-99997;-99997;10;-99997;100;-99997;-99997
9083;205;100;105;25;15;35;75;55;100;0;-99997
9084;3275;1615;1660;670;335;710;910;650;90;10;0
9085;20;10;10;-99997;-99997;-99997;10;-99997;100;-99997;-99997
9086;240;125;115;50;25;35;90;35;90;0;-99997
9087;50;25;25;10;-99997;10;15;10;90;-99997;-99997
9088;1140;565;580;225;120;230;350;210;90;0;0
9089;575;295;280;80;65;135;185;105;100;0;-99997
9091;225;115;110;40;15;45;65;65;100;0;-99997
9101;8965;4325;4640;1390;950;1975;2250;2395;90;0;0
9102;1070;540;535;190;145;210;335;195;100;0;0
9103;2630;1280;1350;465;400;445;870;450;100;0;0
9104;5615;2805;2810;920;680;1200;1495;1315;100;0;0
9105;1125;605;520;210;140;255;330;190;100;0;0
9106;40;20;20;-99997;5;-99997;15;15;100;-99997;-99997
9107;55;25;25;10;5;10;20;5;90;-99997;-99997
9108;1190;610;580;210;165;265;350;195;100;0;0
9109;265;140;120;45;40;55;85;35;100;0;-99997
9111;505;260;250;110;55;105;145;95;100;0;0
9112;655;355;300;95;65;105;220;165;90;0;0
9113;980;515;465;175;145;200;290;170;100;0;0
9114;935;495;440;195;130;205;270;135;100;0;0
9121;120;65;55;15;15;15;35;35;100;-99997;-99997
9122;50;25;25;10;5;10;20;10;90;-99997;-99997
9123;910;430;480;170;105;170;230;235;100;0;0
9124;45;20;25;-99997;10;5;20;-99997;100;-99997;-99997
9125;180;90;90;30;25;30;70;30;100;-99997;-99997
9131;855;450;405;155;100;210;230;160;100;0;-99997
9132;565;295;270;95;70;130;185;85;90;10;0
9133;1145;595;550;215;135;270;345;185;100;0;0
9134;370;180;190;85;30;90;85;80;90;0;-99997
9135;245;135;110;45;30;55;65;45;100;0;-99997
9136;225;130;95;25;30;35;80;50;100;0;-99997
9137;945;485;460;195;125;210;285;135;100;0;0
9138;360;185;180;40;50;60;135;70;100;0;-99997
9141;305;165;140;35;25;40;120;80;90;10;-99997
9142;220;115;105;35;15;40;75;55;90;0;0
9143;365;185;180;45;30;70;120;100;90;0;0
9144;220;110;110;40;25;40;80;35;90;0;-99997
9145;1250;630;620;210;160;270;385;225;90;0;0
9146;65;40;25;15;10;10;20;10;100;-99997;-99997
9147;395;205;190;85;40;110;105;60;100;0;-99997
9148;65;35;30;5;15;10;20;15;100;-99997;-99997
9151;1585;815;770;265;180;355;455;325;90;0;0
9152;40;20;20;5;5;5;10;10;100;-99997;-99997
9153;235;120;115;35;25;60;65;50;90;10;-99997
9154;75;40;35;10;10;5;30;15;90;-99997;-99997
9155;215;100;115;40;35;50;70;25;100;0;-99997
9156;120;65;55;20;25;15;40;20;100;-99997;-99997
9161;1275;615;660;195;105;275;350;350;90;10;0
9162;455;235;220;80;55;100;125;90;90;10;-99997
9163;1235;620;615;170;130;295;360;280;90;10;0
9164;750;375;370;135;85;195;190;140;90;10;0
9166;945;485;460;95;90;195;300;270;90;10;0
9171;850;435;415;175;90;200;225;165;90;0;0
9172;1780;885;895;280;195;365;485;455;90;0;0
9173;85;45;45;5;10;15;35;25;90;10;-99997
9174;85;40;40;15;5;15;30;15;100;-99997;-99997
9175;125;60;65;15;20;20;55;15;100;-99997;-99997
9176;75;35;40;10;15;10;20;15;100;-99997;-99997
9177;55;35;25;10;-99997;15;20;10;90;-99997;-99997
9178;215;100;115;35;25;45;70;40;90;10;0
9201;8240;4145;4095;1325;950;2215;2205;1540;80;10;10
9202;8180;4055;4125;1415;905;2190;2145;1525;80;10;10
9203;9550;4475;5075;1085;845;1845;2275;3500;90;10;0
9204;8380;4120;4260;1510;1015;1775;2375;1705;90;10;0
9205;4745;2445;2295;820;665;1130;1480;650;90;10;10
9206;70;40;30;15;10;10;25;5;100;-99997;-99997
9207;6315;3265;3050;1135;840;1550;1885;905;90;10;10
9211;245;135;110;45;65;30;70;35;90;10;10
9212;1770;865;905;325;245;360;510;325;100;0;0
9213;665;330;335;70;65;60;260;205;100;0;0
9214;40;20;20;-99997;5;-99997;15;15;100;-99997;-99997
9215;230;120;115;25;30;40;85;45;100;0;-99997
9216;1675;890;785;275;235;295;520;350;100;0;0
9217;465;245;215;75;75;90;155;65;100;0;-99997
9218;1730;880;850;285;235;335;525;355;100;0;0
9219;330;175;155;55;40;50;110;75;100;0;-99997
9221;1365;690;670;205;180;270;445;260;100;0;0
9222;1195;630;565;195;165;240;370;220;100;0;0
9223;915;455;460;150;110;220;265;170;100;0;0
9231;6005;2950;3060;980;645;1260;1620;1505;100;0;0
9233;1195;620;575;200;145;270;370;205;100;0;0
9241;2035;1030;1010;365;265;430;600;375;90;0;0
9243;1875;955;925;260;235;365;615;400;90;0;0
9244;3590;1750;1840;450;330;590;1120;1105;90;0;0
9245;1685;875;815;260;255;315;580;280;90;0;0
9246;80;35;40;10;15;5;30;15;100;-99997;-99997
9247;4815;2375;2440;840;610;985;1295;1080;90;0;0
9248;835;435;400;135;110;160;315;115;100;0;0
9249;1025;525;500;210;130;240;290;155;100;0;0
9251;9750;4755;4990;1570;1065;1880;2680;2555;90;0;10
9254;5035;2485;2550;780;540;1095;1335;1285;90;10;0
9255;1615;815;800;285;175;315;450;385;90;0;0
9256;775;395;380;120;95;150;265;145;90;0;0
9257;2300;1195;1105;405;270;505;695;420;100;0;0
9258;925;465;460;160;125;200;280;160;100;0;0
9261;1600;815;785;285;200;325;485;305;100;0;0
9262;1365;725;640;220;165;310;420;250;100;0;0
9263;1895;955;940;330;230;435;540;365;100;0;0
9264;390;215;175;50;60;65;135;80;100;0;0
9265;635;335;305;130;85;125;205;95;100;0;0
9269;3605;1795;1810;535;395;710;1065;905;90;0;10
9271;4975;2455;2520;770;540;1045;1400;1220;100;0;0
9281;4310;2235;2075;775;505;1005;1200;820;100;0;0
9283;1265;660;610;220;180;255;395;215;100;0;0
9284;1215;635;580;200;165;295;410;145;100;0;-99997
9285;5710;2835;2875;1020;660;1220;1500;1315;90;0;0
9286;1095;575;520;190;150;245;340;165;100;0;0
9287;1785;935;845;315;225;405;570;270;100;0;0
9288;2425;1260;1165;430;320;560;685;430;100;0;0
9289;1725;880;845;305;255;395;460;310;100;0;0
9291;5635;2795;2840;890;650;1190;1505;1395;90;0;0
9292;70;35;35;15;10;15;20;10;100;-99997;-99997
9293;450;240;205;75;35;100;145;90;90;0;0
9294;830;410;420;155;110;170;275;125;100;0;0
9295;600;310;290;105;80;135;190;85;100;0;-99997
9296;320;170;150;55;50;60;105;55;100;-99997;-99997
9297;100;50;50;10;25;15;30;15;100;-99997;-99997
9298;2920;1515;1405;520;365;680;865;490;100;0;0
9299;615;320;295;105;80;135;215;75;100;0;0
9301;11310;5435;5875;1555;1000;1980;2935;3840;90;0;0
9302;3405;1670;1730;655;420;705;1135;485;90;0;0
9304;245;125;120;25;25;40;95;55;100;0;-99997
9305;325;160;165;50;25;60;115;80;100;0;-99997
9306;100;50;50;10;10;10;25;50;100;-99997;-99997
9307;205;115;85;20;20;35;80;45;90;10;-99997
9311;1450;750;700;240;150;305;455;300;90;0;0
9312;1040;525;515;125;105;180;305;325;90;0;0
9313;155;85;70;20;15;25;60;35;80;10;-99997
9314;210;120;95;30;10;30;70;75;90;10;-99997
9315;355;185;170;50;35;45;150;75;100;0;-99997
9321;5520;2710;2810;885;565;990;1745;1330;90;0;0
9331;3715;1815;1900;425;315;620;1095;1260;90;0;0
9333;220;115;105;20;30;30;90;50;100;0;-99997
9334;145;75;65;15;25;25;50;25;100;0;-99997
9335;175;90;85;15;25;30;65;40;100;-99997;-99997
9336;135;65;65;20;20;35;40;20;100;-99997;-99997
9337;160;90;70;20;25;25;55;35;90;10;-99997
9341;1290;755;535;170;130;345;505;145;80;10;10
9342;815;410;410;125;90;155;295;155;90;0;0
9343;225;120;105;45;20;50;70;35;100;0;-99997
9351;11185;5415;5770;2000;1100;2455;2940;2690;90;10;0
9354;2720;1365;1355;410;320;530;915;540;100;0;0
9355;380;200;180;50;40;70;130;90;90;10;-99997
9356;4440;2215;2225;645;530;845;1485;935;90;10;0
9359;20;10;10;-99997;-99997;5;-99997;5;90;-99997;-99997
9361;310;160;150;55;40;70;95;45;90;0;0
9362;325;175;150;45;40;65;110;70;100;0;0
9363;5885;3010;2875;955;725;1285;1710;1210;90;10;0
9364;740;390;350;100;95;155;255;135;100;0;-99997
9365;655;330;325;95;70;130;250;110;100;0;0
9366;255;130;125;35;25;60;85;50;100;0;-99997
9367;1640;860;785;270;180;390;480;320;90;0;0
9401;6590;3160;3430;520;745;1295;1740;2285;80;10;10
9402;8215;3950;4265;1120;845;1815;2240;2195;80;10;10
9403;14180;7100;7075;2310;1830;2930;4870;2240;90;10;10
9404;7070;3590;3475;850;720;1825;1905;1775;90;10;10
9405;6315;3180;3135;1085;810;1365;1825;1230;80;10;10
9406;9405;4660;4745;1300;1065;2330;2530;2180;80;10;10
9407;6545;3265;3280;1180;820;1640;1940;965;90;10;10
9408;9555;4710;4845;2525;1190;2545;2430;865;90;10;10
9409;280;130;145;30;30;30;100;85;90;0;-99997
9411;8420;4145;4275;1115;965;1620;2400;2320;90;0;0
9412;1220;615;605;145;170;185;470;255;100;0;0
9413;1655;815;840;420;180;460;435;155;90;0;0
9414;1440;740;700;205;170;270;485;305;100;0;0
9415;890;455;435;140;125;190;295;145;100;0;0
9416;125;70;55;15;15;25;45;20;100;-99997;-99997
9417;360;195;160;45;40;65;130;80;90;10;-99997
9418;1050;560;495;155;130;210;350;205;90;10;0
9419;410;210;200;60;40;80;135;95;90;10;0
9421;3325;1690;1635;505;380;700;1055;690;90;10;0
9422;4910;2420;2490;760;575;955;1465;1160;90;0;0
9423;1320;670;650;170;135;305;415;290;90;0;0
9431;4615;2220;2400;550;475;720;1395;1475;90;0;0
9432;75;40;35;5;10;15;30;15;90;-99997;-99997
9433;445;225;215;35;55;80;175;100;90;0;0
9434;75;35;40;10;15;10;25;10;100;-99997;-99997
9435;50;25;25;-99997;10;5;25;5;90;-99997;-99997
9436;290;150;145;50;35;50;95;60;100;0;-99997
9437;100;45;55;5;20;10;40;25;100;-99997;-99997
9438;110;55;55;10;15;20;35;25;100;-99997;-99997
9439;555;285;275;70;65;100;220;105;90;0;0
9441;240;120;120;35;25;40;90;50;90;10;-99997
9442;370;185;185;40;25;75;135;95;90;10;-99997
9443;275;135;140;35;25;60;85;80;90;10;-99997
9444;755;360;390;110;85;145;250;155;100;0;0
9445;30;15;15;-99997;5;-99997;15;5;100;-99997;-99997
9446;105;55;50;10;10;25;40;15;100;-99997;-99997
9447;75;40;35;15;-99997;25;25;10;90;-99997;-99997
9448;85;45;40;10;15;15;35;15;90;-99997;-99997
9449;570;355;215;60;45;140;235;95;90;0;0
9451;3800;1860;1945;480;335;580;1075;1340;90;0;0
9452;85;45;40;15;5;15;30;20;100;-99997;-99997
9453;55;25;30;15;10;10;15;5;100;-99997;-99997
9454;305;155;150;50;40;55;100;70;90;10;-99997
9455;5;-99997;-99997;-99997;-99997;-99997;-99997;-99997;-99997;-99997;-99997
9456;25;10;10;-99997;-99997;-99997;10;5;100;-99997;-99997
9457;90;50;40;5;20;15;35;15;100;-99997;-99997
9458;160;85;75;10;30;25;50;45;100;0;-99997
9459;20;10;10;-99997;-99997;-99997;5;-99997;90;-99997;-99997
9461;5050;2445;2605;700;535;830;1530;1460;90;0;0
9462;1865;915;950;230;165;320;550;605;90;10;0
9463;1415;720;690;195;150;285;475;310;90;0;0
9464;140;70;70;10;20;15;60;35;90;10;-99997
9465;250;130;120;25;35;25;110;55;90;0;0
9466;400;200;200;30;45;45;160;120;90;10;-99997
9467;430;215;215;55;45;55;175;105;90;0;0
9468;3610;1760;1850;560;350;630;1150;920;90;0;0
9469;590;290;300;65;45;65;190;220;90;10;0
9471;6460;3160;3300;930;535;1160;1840;1995;90;0;0
9472;3720;1865;1855;685;410;805;1200;630;90;10;0
9473;465;245;220;55;65;55;215;75;100;0;-99997
9474;330;175;155;60;30;60;120;65;90;0;0
9475;335;170;170;40;25;45;115;110;90;10;-99997
9479;540;280;265;55;55;60;200;175;90;0;0
9481;4060;1950;2110;490;400;670;1275;1220;90;0;0
9482;1805;920;885;280;190;355;615;360;90;0;0
9483;360;185;175;35;30;50;145;105;90;10;-99997
9484;65;35;30;-99997;5;-99997;35;20;90;10;-99997
9485;105;55;50;15;5;15;35;35;90;10;-99997
9486;40;20;20;-99997;-99997;5;15;10;90;-99997;-99997
9487;100;55;50;15;10;20;30;25;100;-99997;-99997
9488;100;50;50;10;15;15;45;20;100;-99997;-99997
9489;35;15;15;5;5;-99997;10;5;100;-99997;-99997
9491;735;370;365;105;90;130;260;150;90;0;0
9492;170;85;90;20;25;30;65;35;90;0;10
9493;230;115;115;30;20;50;80;50;90;0;10
9494;835;440;395;110;95;170;265;195;90;0;0
9495;105;50;50;5;20;10;50;15;100;-99997;-99997
9496;220;115;105;35;25;40;75;50;100;0;-99997
9497;485;230;255;80;40;80;160;125;90;10;0
9501;9630;4605;5025;1300;990;1775;2600;2965;90;10;10
9502;5475;2685;2790;775;675;1145;1725;1155;90;10;0
9503;3955;2040;1920;495;440;815;1320;885;90;0;0
9511;975;500;475;145;125;190;330;185;90;0;0
9512;275;145;130;40;35;55;95;55;90;0;0
9514;1895;960;940;290;235;360;620;390;90;0;0
9515;655;345;305;90;55;120;245;140;90;10;0
9521;4890;2475;2415;790;590;1040;1530;945;90;0;0
9523;585;300;290;95;80;95;185;135;100;0;-99997
9524;410;210;200;50;50;75;155;85;90;10;0
9525;280;145;130;65;25;65;80;45;90;10;0
9526;80;40;40;10;5;15;30;20;90;10;-99997
9527;110;60;50;15;10;15;40;30;90;10;-99997
9528;785;405;380;85;115;125;310;150;100;0;0
9531;4830;2330;2500;655;475;885;1315;1495;90;0;0
9533;565;285;280;85;50;95;205;130;90;10;-99997
9534;125;65;60;10;15;20;45;35;100;0;-99997
9535;30;15;15;-99997;-99997;-99997;15;-99997;100;-99997;-99997
9536;330;155;175;35;35;35;135;85;90;0;0
9537;155;75;80;20;10;25;65;40;90;10;-99997
9541;3355;1625;1730;450;265;600;1040;995;90;0;0
9545;685;345;340;80;65;125;215;195;90;10;0
9551;2360;1195;1165;305;210;375;740;730;90;0;0
9561;9515;4720;4795;1630;1105;1945;2700;2135;80;10;20
9563;990;520;470;155;125;195;330;185;100;0;0
9564;50;25;25;-99997;5;10;10;20;90;10;-99997
9566;560;290;270;55;55;95;215;130;90;10;0
9571;2320;1175;1145;360;215;480;765;495;100;0;0
9573;370;205;165;40;60;55;135;80;90;10;-99997
9574;95;50;45;10;5;10;50;20;90;10;-99997
9581;6990;3470;3520;960;720;1490;2065;1750;90;0;0
9584;1240;660;580;235;155;260;380;205;100;0;0
9585;290;155;135;40;30;55;110;60;90;0;-99997
9591;2870;1400;1475;455;315;515;850;735;100;0;0
9601;6950;3500;3450;915;750;1710;1855;1720;80;10;10
9602;11660;5630;6030;1845;1350;2400;3230;2835;70;10;20
9603;3265;1580;1685;555;310;680;850;860;90;10;10
9605;865;440;420;105;95;155;345;165;90;10;0
9606;1615;830;785;170;190;195;640;420;90;10;0
9607;925;500;425;125;120;225;305;150;80;10;10
9608;895;480;415;120;95;200;325;155;90;10;0
9609;30;20;10;-99997;-99997;10;10;5;70;30;-99997
9611;8095;4070;4020;1200;950;1940;2525;1480;90;10;10
9613;1720;880;840;575;100;725;285;35;90;10;10
9614;220;115;105;50;25;35;70;40;80;10;10
9615;1340;690;655;190;140;280;435;295;90;10;0
9616;470;250;215;60;50;100;165;90;90;10;0
9617;3045;1510;1535;570;335;560;985;590;90;10;0
9618;100;55;45;10;5;20;40;25;90;10;-99997
9619;845;435;410;115;90;160;310;165;100;0;0
9621;2120;1080;1040;305;210;420;655;525;90;0;0
9622;80;45;35;20;10;10;35;10;90;10;-99997
9623;150;80;70;20;20;25;60;20;100;0;-99997
9624;50;30;20;10;5;10;20;10;90;-99997;-99997
9625;510;280;230;60;50;110;180;110;90;10;0
9626;1690;855;835;315;205;365;515;285;90;0;0
9627;540;265;275;85;70;95;170;115;100;0;0
9628;3215;1590;1625;445;365;615;990;800;90;0;0
9629;180;90;90;15;20;20;80;45;90;10;-99997
9631;450;235;215;60;50;65;175;95;100;0;-99997
9632;55;30;25;10;-99997;10;20;15;90;-99997;-99997
9633;115;65;50;15;25;15;50;15;90;10;-99997
9635;1870;920;950;275;170;375;600;450;90;0;0
9636;3595;1855;1740;485;425;710;1235;740;90;0;0
9641;5615;2740;2870;695;580;1140;1500;1695;90;10;10
9642;7835;3780;4055;1330;815;1765;2050;1875;80;10;10
9644;1625;855;770;195;225;310;620;275;90;10;0
9645;4030;2000;2025;590;480;955;1225;780;80;0;10
9646;2425;1225;1200;395;270;455;785;520;90;0;0
9648;5415;2790;2620;825;610;1100;1860;1015;90;0;0
9649;4670;2360;2310;625;500;990;1490;1060;90;0;0
9651;1680;875;805;215;185;320;600;360;90;0;0
9654;395;200;195;50;40;80;160;60;90;0;0
9655;125;70;60;15;15;15;55;25;90;0;-99997
9656;145;70;75;10;25;20;55;35;100;-99997;-99997
9657;105;60;45;20;10;25;35;20;100;-99997;-99997
9658;470;240;225;90;55;85;180;65;90;0;0
9659;215;115;100;30;15;50;70;50;90;10;-99997
9661;1235;635;595;170;155;250;415;240;100;0;0
9663;4560;2300;2260;705;470;1010;1370;1000;90;10;0
9665;7640;3845;3795;1085;875;1590;2300;1785;90;10;0
9671;4150;1970;2180;365;430;755;1120;1480;90;10;10
9672;480;255;225;55;50;95;170;115;90;10;0
9673;3220;1595;1625;465;300;720;825;910;90;10;10
9674;3095;1525;1575;505;365;675;965;590;90;10;0
9675;7155;3500;3660;1085;800;1470;2100;1700;90;10;10
9677;1450;730;715;205;165;280;525;275;90;10;0
9678;1485;755;735;225;190;305;515;250;90;10;0
9679;4920;2390;2530;645;525;890;1540;1320;90;10;0
9681;2090;1065;1025;315;260;440;665;415;90;0;0
9682;1510;775;735;195;180;295;535;300;90;10;0
9684;2095;1080;1015;260;200;410;715;515;90;10;0
9685;680;345;335;80;75;105;270;145;90;10;0
9686;2090;1080;1010;320;195;435;615;520;90;10;0
9687;210;110;100;25;20;35;80;50;90;10;-99997
9688;415;220;195;65;35;85;145;85;80;10;0
9691;35;20;15;-99997;-99997;5;15;10;90;10;-99997
9693;1350;705;645;145;125;255;445;380;80;20;0
9695;3215;1625;1590;420;295;620;1015;865;90;10;0
9696;170;75;90;15;15;20;75;45;90;10;-99997
9697;2630;1295;1335;290;260;415;800;860;90;10;0
9698;1300;675;625;175;120;240;405;355;90;10;0
9699;955;490;465;105;80;165;350;255;90;10;0
9711;9745;5180;4570;235;4355;3300;1125;725;70;20;10
9712;10280;5270;5010;360;4330;3420;1340;825;70;20;10
9713;12960;6415;6545;1295;2900;5260;2400;1105;70;10;20
9714;6130;2955;3175;445;2380;2220;740;350;80;10;10
9715;8435;4285;4150;835;2255;3165;1495;685;70;10;20
9716;3980;2020;1960;550;650;1815;700;260;60;10;30
9717;6585;3185;3400;545;1850;2105;1385;705;70;20;10
9718;9540;4780;4760;455;3570;3190;1405;925;70;20;10
9721;11400;5575;5825;1630;1570;3500;2665;2040;70;10;10
9722;7945;3950;3995;970;1175;2305;1950;1540;80;10;10
9723;5615;2925;2690;680;980;1575;1425;950;80;20;10
9724;5055;2515;2540;245;1530;1840;920;515;80;20;10
9725;6170;3025;3150;330;1970;2285;900;690;80;20;10
9726;4265;2165;2105;145;1895;1520;470;240;70;20;10
9727;5465;2680;2785;650;1350;1775;1195;495;80;10;10
9728;10930;5275;5655;1310;1480;2770;2795;2575;80;10;10
9731;7650;3870;3780;1285;805;1950;2365;1245;80;10;10
9732;5285;2595;2690;1000;645;1490;1315;835;70;10;20
9733;3635;1740;1895;590;385;860;925;875;70;10;10
9734;2860;1425;1435;510;315;670;960;400;90;10;10
9735;225;115;110;35;30;35;90;35;90;0;10
9736;6280;3195;3090;1170;790;1855;1820;640;70;10;20
9737;6065;3075;2990;985;835;1635;1860;750;80;10;10
9738;405;220;185;50;65;90;130;70;90;10;10
9741;7835;3855;3980;930;2175;2350;1305;1075;60;10;20
9742;10715;5235;5480;1295;2345;3015;1930;2130;60;20;20
9743;11850;5880;5970;1445;2950;3020;2305;2130;60;10;20
9744;5705;2795;2910;990;580;1325;1575;1235;90;10;10
9745;3175;1620;1555;470;445;625;975;655;90;10;10
9746;6725;3450;3275;1710;760;1760;2025;465;80;10;10
9747;10;-99997;5;-99997;-99997;-99997;5;-99997;-99997;-99997;-99997
9749;35;20;15;-99997;5;5;15;5;90;-99997;-99997
9751;7375;3520;3855;1535;625;1720;1710;1780;90;10;0
9752;5320;2505;2810;785;465;850;1320;1905;90;10;0
9753;5200;2540;2660;945;590;1025;1610;1035;90;10;10
9755;720;350;370;110;100;105;260;150;90;10;0
9756;1330;635;695;200;140;170;470;355;90;10;0
9761;7050;3400;3650;1180;675;1365;1960;1870;90;10;0
9765;3740;1785;1955;685;310;655;1045;1045;90;10;0
9766;2780;1435;1345;910;250;610;860;150;90;10;10
9771;1145;570;575;190;125;225;340;265;90;10;0
9773;115;60;55;25;10;25;30;25;100;-99997;-99997
9774;670;345;325;110;55;125;205;170;90;10;0
9781;8640;4270;4370;1395;1020;1850;2450;1930;90;0;0
9784;275;145;130;45;30;45;100;55;90;0;0
9785;1020;515;505;150;105;175;355;235;90;10;0
9791;4670;2285;2390;845;580;965;1250;1030;90;0;0
9792;785;405;375;125;95;175;255;130;90;0;0
9793;105;60;45;10;5;30;35;30;90;-99997;-99997
9794;80;45;40;15;10;15;30;15;100;-99997;-99997
9795;365;190;175;55;45;75;140;45;90;0;0
9796;195;105;90;35;25;30;65;40;90;0;-99997
9797;555;275;280;95;55;80;205;120;100;0;0
9798;490;245;245;55;55;75;185;120;90;10;0
9801;8050;3930;4120;1710;785;1830;1955;1770;90;10;0
9804;1460;760;700;250;200;295;455;255;90;0;0
